PERSONA_OS_CANONICAL_FULL.md | no_match | 020.architecture/0200000_ARCHITECTURE_INDEX.md | 0200000_ARCHITECTURE_INDEX.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400015_PERSONA_OS_INTEGRATION_SEMANTIC_REVIEW_DISPOSITION.md | 9201400015_PERSONA_OS_INTEGRATION_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400016_PERSONA_OS_SEMANTIC_REVIEW_PHASE1_COMPLETED.md | 9201400016_PERSONA_OS_SEMANTIC_REVIEW_PHASE1_COMPLETED.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400017_PERSONA_OS_SEMANTIC_REVIEW_PHASE2_ROADMAP.md | 9201400017_PERSONA_OS_SEMANTIC_REVIEW_PHASE2_ROADMAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400018_PERSONA_OS_GROWTH_SEMANTIC_REVIEW_START.md | 9201400018_PERSONA_OS_GROWTH_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400019_PERSONA_OS_GROWTH_CORE_COMPARISON.md | 9201400019_PERSONA_OS_GROWTH_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400020_PERSONA_OS_GROWTH_SEMANTIC_REVIEW_DISPOSITION.md | 9201400020_PERSONA_OS_GROWTH_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400021_PERSONA_OS_BUILDER_SEMANTIC_REVIEW_START.md | 9201400021_PERSONA_OS_BUILDER_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400022_PERSONA_OS_BUILDER_CORE_COMPARISON.md | 9201400022_PERSONA_OS_BUILDER_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400023_PERSONA_OS_BUILDER_SEMANTIC_REVIEW_DISPOSITION.md | 9201400023_PERSONA_OS_BUILDER_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400024_PERSONA_OS_RUNTIME_HOSTING_SEMANTIC_REVIEW_START.md | 9201400024_PERSONA_OS_RUNTIME_HOSTING_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400025_PERSONA_OS_RUNTIME_HOSTING_CORE_COMPARISON.md | 9201400025_PERSONA_OS_RUNTIME_HOSTING_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400026_PERSONA_OS_RUNTIME_HOSTING_SEMANTIC_REVIEW_DISPOSITION.md | 9201400026_PERSONA_OS_RUNTIME_HOSTING_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400027_PERSONA_OS_SEMANTIC_REVIEW_PHASE2_FRONT_COMPLETED.md | 9201400027_PERSONA_OS_SEMANTIC_REVIEW_PHASE2_FRONT_COMPLETED.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400028_PERSONA_OS_SNAPSHOT_SEMANTIC_REVIEW_START.md | 9201400028_PERSONA_OS_SNAPSHOT_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400029_PERSONA_OS_SNAPSHOT_CORE_COMPARISON.md | 9201400029_PERSONA_OS_SNAPSHOT_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400030_PERSONA_OS_SNAPSHOT_SEMANTIC_REVIEW_DISPOSITION.md | 9201400030_PERSONA_OS_SNAPSHOT_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400031_PERSONA_OS_SECURITY_SEMANTIC_REVIEW_START.md | 9201400031_PERSONA_OS_SECURITY_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400032_PERSONA_OS_SECURITY_CORE_COMPARISON.md | 9201400032_PERSONA_OS_SECURITY_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400034_PERSONA_OS_OPERATIONS_SUPPORT_SEMANTIC_REVIEW_START.md | 9201400034_PERSONA_OS_OPERATIONS_SUPPORT_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400035_PERSONA_OS_OPERATIONS_SUPPORT_CORE_COMPARISON.md | 9201400035_PERSONA_OS_OPERATIONS_SUPPORT_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400036_PERSONA_OS_OPERATIONS_SUPPORT_SEMANTIC_REVIEW_DISPOSITION.md | 9201400036_PERSONA_OS_OPERATIONS_SUPPORT_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400037_PERSONA_OS_SEMANTIC_REVIEW_PHASE2_MID_COMPLETED.md | 9201400037_PERSONA_OS_SEMANTIC_REVIEW_PHASE2_MID_COMPLETED.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400038_PERSONA_OS_EXTERNAL_RIGHTS_SEMANTIC_REVIEW_START.md | 9201400038_PERSONA_OS_EXTERNAL_RIGHTS_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400039_PERSONA_OS_EXTERNAL_RIGHTS_CORE_COMPARISON.md | 9201400039_PERSONA_OS_EXTERNAL_RIGHTS_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400040_PERSONA_OS_EXTERNAL_RIGHTS_SEMANTIC_REVIEW_DISPOSITION.md | 9201400040_PERSONA_OS_EXTERNAL_RIGHTS_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400041_PERSONA_OS_ACCESS_LICENSE_TRANSFER_SEMANTIC_REVIEW_START.md | 9201400041_PERSONA_OS_ACCESS_LICENSE_TRANSFER_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400042_PERSONA_OS_ACCESS_LICENSE_TRANSFER_CORE_COMPARISON.md | 9201400042_PERSONA_OS_ACCESS_LICENSE_TRANSFER_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400043_PERSONA_OS_ACCESS_LICENSE_TRANSFER_SEMANTIC_REVIEW_DISPOSITION.md | 9201400043_PERSONA_OS_ACCESS_LICENSE_TRANSFER_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400044_PERSONA_OS_PACKAGE_SEMANTIC_REVIEW_START.md | 9201400044_PERSONA_OS_PACKAGE_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400045_PERSONA_OS_PACKAGE_CORE_COMPARISON.md | 9201400045_PERSONA_OS_PACKAGE_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400046_PERSONA_OS_DISTRIBUTION_SEMANTIC_REVIEW_START.md | 9201400046_PERSONA_OS_DISTRIBUTION_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400047_PERSONA_OS_DISTRIBUTION_CORE_COMPARISON.md | 9201400047_PERSONA_OS_DISTRIBUTION_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400048_PERSONA_OS_GOVERNANCE_SEMANTIC_REVIEW_START.md | 9201400048_PERSONA_OS_GOVERNANCE_SEMANTIC_REVIEW_START.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400049_PERSONA_OS_GOVERNANCE_CORE_COMPARISON.md | 9201400049_PERSONA_OS_GOVERNANCE_CORE_COMPARISON.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400050_PERSONA_OS_PACKAGE_SEMANTIC_REVIEW_DISPOSITION.md | 9201400050_PERSONA_OS_PACKAGE_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400051_PERSONA_OS_DISTRIBUTION_SEMANTIC_REVIEW_DISPOSITION.md | 9201400051_PERSONA_OS_DISTRIBUTION_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400052_PERSONA_OS_GOVERNANCE_SEMANTIC_REVIEW_DISPOSITION.md | 9201400052_PERSONA_OS_GOVERNANCE_SEMANTIC_REVIEW_DISPOSITION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400053_PERSONA_OS_SEMANTIC_REVIEW_PHASE2_COMPLETED.md | 9201400053_PERSONA_OS_SEMANTIC_REVIEW_PHASE2_COMPLETED.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400054_PERSONA_OS_SEMANTIC_REVIEW_FULL_COMPLETED.md | 9201400054_PERSONA_OS_SEMANTIC_REVIEW_FULL_COMPLETED.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400056_PERSONA_OS_FINAL_CLOSURE_CHECK.md | 9201400056_PERSONA_OS_FINAL_CLOSURE_CHECK.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/140.semantic-review/9201400057_PERSONA_OS_SEMANTIC_REVIEW_CLOSURE_SUMMARY.md | 9201400057_PERSONA_OS_SEMANTIC_REVIEW_CLOSURE_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/150.implementation-prep/00_PERSONA_OS_IMPLEMENTATION_PREP_HANDOFF.md | 00_PERSONA_OS_IMPLEMENTATION_PREP_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/150.implementation-prep/00_PERSONA_OS_WORDING_CLEANUP_AND_IMPLEMENTATION_PREP_SUMMARY.md | 00_PERSONA_OS_WORDING_CLEANUP_AND_IMPLEMENTATION_PREP_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/160.reflection-prep/00_PERSONA_OS_REFLECTION_PREP_HANDOFF.md | 00_PERSONA_OS_REFLECTION_PREP_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/160.reflection-prep/00_PERSONA_OS_REFLECTION_PREP_MASTER.md | 00_PERSONA_OS_REFLECTION_PREP_MASTER.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/160.reflection-prep/010.pocket-secretary/00_PERSONA_OS_TO_POCKET_SECRETARY_REFLECTION.md | 00_PERSONA_OS_TO_POCKET_SECRETARY_REFLECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/160.reflection-prep/020.business-os/00_PERSONA_OS_TO_BUSINESS_OS_REFLECTION.md | 00_PERSONA_OS_TO_BUSINESS_OS_REFLECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/160.reflection-prep/030.civilization-os/00_PERSONA_OS_TO_CIVILIZATION_OS_REFLECTION.md | 00_PERSONA_OS_TO_CIVILIZATION_OS_REFLECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/160.reflection-prep/040.visual-runtime/00_PERSONA_OS_TO_VISUAL_RUNTIME_REFLECTION.md | 00_PERSONA_OS_TO_VISUAL_RUNTIME_REFLECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/00_FOUNDATION_REFLECTION_HANDOFF.md | 00_FOUNDATION_REFLECTION_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/01_FOUNDATION_REFLECTION_EXECUTION_RECORD.md | 01_FOUNDATION_REFLECTION_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/03_FOUNDATION_REFLECTION_SECOND_PASS_EXECUTION_RECORD.md | 03_FOUNDATION_REFLECTION_SECOND_PASS_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/00_VISUAL_RUNTIME_FOUNDATION_REFLECTION_PATCHSET.md | 00_VISUAL_RUNTIME_FOUNDATION_REFLECTION_PATCHSET.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/01_VISUAL_RUNTIME_FOUNDATION_ABSORPTION_MAP.md | 01_VISUAL_RUNTIME_FOUNDATION_ABSORPTION_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/02_VISUAL_RUNTIME_PRIMARY_INSERT_TEXTS.md | 02_VISUAL_RUNTIME_PRIMARY_INSERT_TEXTS.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/03_VISUAL_RUNTIME_CHAPTER_LEVEL_PATCH_DRAFTS.md | 03_VISUAL_RUNTIME_CHAPTER_LEVEL_PATCH_DRAFTS.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/04_VISUAL_RUNTIME_INSERTION_POSITION_MEMO.md | 04_VISUAL_RUNTIME_INSERTION_POSITION_MEMO.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/05_VISUAL_RUNTIME_0400006_REPLACEMENT_TEXT.md | 05_VISUAL_RUNTIME_0400006_REPLACEMENT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/06_RENDERING_ARCHITECTURE_0200010_INSERT_TEXT.md | 06_RENDERING_ARCHITECTURE_0200010_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/07_VISUAL_RUNTIME_SECOND_PASS_ABSORPTION_MAP.md | 07_VISUAL_RUNTIME_SECOND_PASS_ABSORPTION_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/08_VISUAL_RUNTIME_INTERFACE_INSERT_TEXT.md | 08_VISUAL_RUNTIME_INTERFACE_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/09_VISUAL_RUNTIME_SECURITY_INSERT_TEXT.md | 09_VISUAL_RUNTIME_SECURITY_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/10_VISUAL_RUNTIME_OPERATIONS_INSERT_TEXT.md | 10_VISUAL_RUNTIME_OPERATIONS_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/11_VISUAL_RUNTIME_INTERFACE_PATCH_EXECUTION_PLAN.md | 11_VISUAL_RUNTIME_INTERFACE_PATCH_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/12_VISUAL_RUNTIME_SECURITY_PATCH_EXECUTION_PLAN.md | 12_VISUAL_RUNTIME_SECURITY_PATCH_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/13_VISUAL_RUNTIME_OPERATIONS_PATCH_EXECUTION_PLAN.md | 13_VISUAL_RUNTIME_OPERATIONS_PATCH_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/14_VISUAL_RUNTIME_SECOND_PASS_ACTUAL_FILE_LEVEL_PATCH_MAP.md | 14_VISUAL_RUNTIME_SECOND_PASS_ACTUAL_FILE_LEVEL_PATCH_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/15_VISUAL_RUNTIME_INTERFACE_FILE_LEVEL_INSERT_MAP.md | 15_VISUAL_RUNTIME_INTERFACE_FILE_LEVEL_INSERT_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/16_VISUAL_RUNTIME_SECURITY_FILE_LEVEL_INSERT_MAP.md | 16_VISUAL_RUNTIME_SECURITY_FILE_LEVEL_INSERT_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/040.visual-runtime/17_VISUAL_RUNTIME_OPERATIONS_FILE_LEVEL_INSERT_MAP.md | 17_VISUAL_RUNTIME_OPERATIONS_FILE_LEVEL_INSERT_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/04_FOUNDATION_REFLECTION_SECOND_PASS_CLOSURE_SUMMARY.md | 04_FOUNDATION_REFLECTION_SECOND_PASS_CLOSURE_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/05_FOUNDATION_REFLECTION_SECOND_PASS_HANDOFF.md | 05_FOUNDATION_REFLECTION_SECOND_PASS_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/06_FOUNDATION_REFLECTION_SECOND_PASS_ACTUAL_PATCH_EXECUTION_RECORD.md | 06_FOUNDATION_REFLECTION_SECOND_PASS_ACTUAL_PATCH_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/07_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_NOTE.md | 07_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_NOTE.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/08_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_REPORT.md | 08_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_REPORT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/09_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_SUMMARY.md | 09_FOUNDATION_REFLECTION_SECOND_PASS_PATCH_VERIFICATION_SUMMARY.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/10_FOUNDATION_REFLECTION_SECOND_PASS_ADDITIONAL_REMEDIATION_PLAN.md | 10_FOUNDATION_REFLECTION_SECOND_PASS_ADDITIONAL_REMEDIATION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/10_FOUNDATION_REFLECTION_SECOND_PASS_FINAL_CLOSURE_HANDOFF.md | 10_FOUNDATION_REFLECTION_SECOND_PASS_FINAL_CLOSURE_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/10_FOUNDATION_REFLECTION_SECOND_PASS_NEEDS_FIX_REMEDIATION_EXECUTION_LOG.md | 10_FOUNDATION_REFLECTION_SECOND_PASS_NEEDS_FIX_REMEDIATION_EXECUTION_LOG.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/10_FOUNDATION_REFLECTION_SECOND_PASS_NEEDS_FIX_REMEDIATION_PLAN.md | 10_FOUNDATION_REFLECTION_SECOND_PASS_NEEDS_FIX_REMEDIATION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/11_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_NOTE.md | 11_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_NOTE.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/11_FOUNDATION_REFLECTION_SECOND_PASS_DIAGNOSTIC_REPORT.md | 11_FOUNDATION_REFLECTION_SECOND_PASS_DIAGNOSTIC_REPORT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/12_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_REPORT.md | 12_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_REPORT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/12_FOUNDATION_REFLECTION_SECOND_PASS_FORCE_REMEDIATION_LOG.md | 12_FOUNDATION_REFLECTION_SECOND_PASS_FORCE_REMEDIATION_LOG.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/13_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_RESULT.md | 13_FOUNDATION_REFLECTION_MANUAL_NEARBY_CONTEXT_REVIEW_RESULT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/14_FOUNDATION_REFLECTION_WORDING_ONLY_TUNING_PATCH_PLAN.md | 14_FOUNDATION_REFLECTION_WORDING_ONLY_TUNING_PATCH_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/15_FOUNDATION_REFLECTION_WORDING_TUNING_TARGET_LIST.md | 15_FOUNDATION_REFLECTION_WORDING_TUNING_TARGET_LIST.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/16_FOUNDATION_REFLECTION_WORDING_TUNING_EXECUTION_RECORD.md | 16_FOUNDATION_REFLECTION_WORDING_TUNING_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/17_FOUNDATION_REFLECTION_IMPLEMENTATION_DEVELOPMENT_NORMALIZATION_ROADMAP.md | 17_FOUNDATION_REFLECTION_IMPLEMENTATION_DEVELOPMENT_NORMALIZATION_ROADMAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/18_FOUNDATION_REFLECTION_POST_SECOND_PASS_HANDOFF.md | 18_FOUNDATION_REFLECTION_POST_SECOND_PASS_HANDOFF.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/19_FOUNDATION_REFLECTION_IMPLEMENTATION_NORMALIZATION_PLAN.md | 19_FOUNDATION_REFLECTION_IMPLEMENTATION_NORMALIZATION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/20_FOUNDATION_REFLECTION_DEVELOPMENT_NORMALIZATION_PLAN.md | 20_FOUNDATION_REFLECTION_DEVELOPMENT_NORMALIZATION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/22_FOUNDATION_REFLECTION_IMPLEMENTATION_FILE_LEVEL_TARGET_MAP.md | 22_FOUNDATION_REFLECTION_IMPLEMENTATION_FILE_LEVEL_TARGET_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/23_FOUNDATION_REFLECTION_DEVELOPMENT_FILE_LEVEL_TARGET_MAP.md | 23_FOUNDATION_REFLECTION_DEVELOPMENT_FILE_LEVEL_TARGET_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/24_FOUNDATION_REFLECTION_IMPLEMENTATION_INSERT_TEXT.md | 24_FOUNDATION_REFLECTION_IMPLEMENTATION_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/25_FOUNDATION_REFLECTION_DEVELOPMENT_INSERT_TEXT.md | 25_FOUNDATION_REFLECTION_DEVELOPMENT_INSERT_TEXT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/26_FOUNDATION_REFLECTION_IMPLEMENTATION_EXECUTION_PLAN.md | 26_FOUNDATION_REFLECTION_IMPLEMENTATION_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/27_FOUNDATION_REFLECTION_DEVELOPMENT_EXECUTION_PLAN.md | 27_FOUNDATION_REFLECTION_DEVELOPMENT_EXECUTION_PLAN.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/28_FOUNDATION_REFLECTION_120_130_CANDIDATE_DISCOVERY_REPORT.md | 28_FOUNDATION_REFLECTION_120_130_CANDIDATE_DISCOVERY_REPORT.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/29_FOUNDATION_REFLECTION_IMPLEMENTATION_CANDIDATE_SELECTION.md | 29_FOUNDATION_REFLECTION_IMPLEMENTATION_CANDIDATE_SELECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/30_FOUNDATION_REFLECTION_DEVELOPMENT_CANDIDATE_SELECTION.md | 30_FOUNDATION_REFLECTION_DEVELOPMENT_CANDIDATE_SELECTION.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/31_FOUNDATION_REFLECTION_IMPLEMENTATION_FILE_LEVEL_INSERT_MAP.md | 31_FOUNDATION_REFLECTION_IMPLEMENTATION_FILE_LEVEL_INSERT_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/32_FOUNDATION_REFLECTION_DEVELOPMENT_FILE_LEVEL_INSERT_MAP.md | 32_FOUNDATION_REFLECTION_DEVELOPMENT_FILE_LEVEL_INSERT_MAP.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/33_FOUNDATION_REFLECTION_IMPLEMENTATION_EXECUTION_RECORD.md | 33_FOUNDATION_REFLECTION_IMPLEMENTATION_EXECUTION_RECORD.md
PERSONA_OS_INTEGRATED_CANONICAL.md | no_match | 920.meta/170.foundation-reflection/34_FOUNDATION_REFLECTION_DEVELOPMENT_EXECUTION_RECORD.md | 34_FOUNDATION_REFLECTION_DEVELOPMENT_EXECUTION_RECORD.md
